state,IN_COUNT_18_24,OUT_COUNT_18_24,POP_AGE_18_24,NET_COUNT_18_24,IN_RATE_18_24,OUT_RATE_18_24,NET_RATE_18_24,IN_COUNT_25_34,OUT_COUNT_25_34,POP_AGE_25_34,NET_COUNT_25_34,IN_RATE_25_34,OUT_RATE_25_34,NET_RATE_25_34,IN_COUNT_35_54,OUT_COUNT_35_54,POP_AGE_35_54,NET_COUNT_35_54,IN_RATE_35_54,OUT_RATE_35_54,NET_RATE_35_54,IN_COUNT_55_64,OUT_COUNT_55_64,POP_AGE_55_64,NET_COUNT_55_64,IN_RATE_55_64,OUT_RATE_55_64,NET_RATE_55_64,IN_COUNT_65_PLUS,OUT_COUNT_65_PLUS,POP_AGE_65_PLUS,NET_COUNT_65_PLUS,IN_RATE_65_PLUS,OUT_RATE_65_PLUS,NET_RATE_65_PLUS,state_name,POP,MED_RENT,MED_HOMEVAL,COST_BURDEN_ALL,VACANCY_RATE,TRANSIT_SHARE,BA_PLUS,LAND_AREA,POP_DENS,GDP,RPP,REAL_PCPI,UNEMP,PRIV_EMP,PRIV_ESTAB,PRIV_AVG_PAY,PERMITS,ELEC_PRICE_TOT,COMMUTE_MED,UNINSURED,CRIME_VIOLENT_RATE,NRI_RISK_INDEX,abbrev,IN_SHARE_18_24,OUT_SHARE_18_24,IN_SHARE_25_34,OUT_SHARE_25_34,IN_SHARE_35_54,OUT_SHARE_35_54,IN_SHARE_55_64,OUT_SHARE_55_64,IN_SHARE_65_PLUS,OUT_SHARE_65_PLUS,IN_COUNT_ALL_AGES,OUT_COUNT_ALL_AGES,IN_SHARE_ALL_AGES,OUT_SHARE_ALL_AGES,IN_SHARE_PCT_18_24,IN_SHARE_PCT_25_34,IN_SHARE_PCT_35_54,IN_SHARE_PCT_55_64,IN_SHARE_PCT_65_PLUS,OUT_SHARE_PCT_18_24,OUT_SHARE_PCT_25_34,OUT_SHARE_PCT_35_54,OUT_SHARE_PCT_55_64,OUT_SHARE_PCT_65_PLUS,IN_SHARE_PCT_ALL_AGES,OUT_SHARE_PCT_ALL_AGES,REL_IN_18_24,REL_OUT_18_24,DIFF_IN_18_24,DIFF_OUT_18_24,SHARE_GAP_18_24,REL_IN_25_34,REL_OUT_25_34,DIFF_IN_25_34,DIFF_OUT_25_34,SHARE_GAP_25_34,REL_IN_35_54,REL_OUT_35_54,DIFF_IN_35_54,DIFF_OUT_35_54,SHARE_GAP_35_54,REL_IN_55_64,REL_OUT_55_64,DIFF_IN_55_64,DIFF_OUT_55_64,SHARE_GAP_55_64,REL_IN_65_PLUS,REL_OUT_65_PLUS,DIFF_IN_65_PLUS,DIFF_OUT_65_PLUS,SHARE_GAP_65_PLUS
15,12646,8790,115613,3856,109.3821629055556,76.02951225208238,33.352650653473226,13415,15102,185706,-1687,72.23783830355508,81.32208975477367,-9.084251451218591,10606,10725,366453,-119,28.94232002466892,29.267054710972484,-0.3247346863035641,3334,3201,173509,133,19.215141577670323,18.44861073488984,0.7665308427804898,3331,3608,311305,-277,10.70011724835772,11.58991985351986,-0.88980260516214,Hawaii,1446146,1942,875900,37.68744258857835,5.942174949028471,4.2980666445243925,37.7574922394315,6422.63,225.16414615196572,91878.0,109.951,52272,3.0,516956,57568,64847.067742709245,3879,38.0,23.720002180668374,3.5,217.7,97.36,HI,0.0079202439079382,0.0054614591229356,0.0076822156850056,0.0086622496955708,0.0071816956819089,0.0072784797240896,0.0062711373443031,0.0060271362347438,0.005186946521974,0.005632808926316,43332,41426,0.0072297720049052,0.0069065894858987,0.7920243907938282,0.7682215685005678,0.718169568190898,0.6271137344303122,0.5186946521974061,0.5461459122935642,0.866224969557085,0.727847972408963,0.602713623474387,0.5632808926316052,0.7229772004905273,0.6906589485898726,1.0955039664548945,0.7907606401229367,0.0006904719030330006,-0.0014451303629630999,0.0024587847850026006,1.0625806290701048,1.2542007474538135,0.0004524436801003999,0.0017556602096720992,-0.0009800340105651992,0.9933502297218112,1.053845713423419,-4.807632299630004e-05,0.0003718902381908999,-9.678404218069984e-05,0.8674045792935527,0.8726646121141998,-0.0009586346606020998,-0.0008794532511549004,0.00024400110955930063,0.7174426134675893,0.815570251832196,-0.0020428254829312,-0.0012737805595827,-0.000445862404342
16,17927,15929,198965,1998,90.10127409343352,80.0593069132762,10.041967180157314,15946,14401,259321,1545,61.49135627272762,55.53348938188577,5.957866890841852,14678,11898,492965,2780,29.774933311695555,24.13558771920928,5.639345592486282,5224,3345,227570,1879,22.955574109065346,14.698774003603289,8.256800105462055,8670,4660,355551,4010,24.38468742880768,13.106417925979676,11.278269502828003,Idaho,2001619,1384,446400,27.589622208229443,4.759423924273062,0.4616383276403191,33.026560441872775,82643.12,24.220031867141515,99567.3,95.494,52816,3.7,734589,99957,60149.488980913135,17630,9.51,19.00943523750304,9.2,230.6,65.74,ID,0.0112277568035433,0.0098971083468989,0.0091316147083936,0.0082601680483323,0.0099389901205977,0.0080745316323746,0.0098261612137491,0.0062982726351822,0.0135006983925293,0.0072751911298871,62445,50233,0.0104187001026103,0.0083749024681395,1.122775680354338,0.9131614708393628,0.9938990120597776,0.9826161213749102,1.3500698392529302,0.989710834689896,0.8260168048332394,0.8074531632374679,0.6298272635182208,0.7275191129887141,1.0418700102610308,0.8374902468139593,1.077654284408311,1.1817580425026206,0.0008090567009329998,0.0015222058787594007,0.0013306484566443996,0.8764639176153814,0.9863002082419847,-0.0012870853942166995,-0.00011473441980719944,0.0008714466600613004,0.9539568298071645,0.9641344079041404,-0.00047970998201259975,-0.00030037083576489945,0.0018644584882231002,0.9431273687671704,0.7520413114233404,-0.0005925388888612,-0.0020766298329572995,0.0035278885785669,1.2958140900079114,0.8686896543051082,0.0030819982899189993,-0.0010997113382523998,0.0062255072626422
17,56452,80140,1168050,-23688,48.330122854329865,68.61007662343222,-20.27995376910235,55595,63390,1737093,-7795,32.00461921152178,36.4920012918134,-4.487382080291614,35261,54547,3269377,-19286,10.78523522983125,16.684218430606197,-5.898983200774949,12996,21818,1568396,-8822,8.286172624770785,13.911027572118266,-5.624854947347481,13432,25994,2274582,-12562,5.905260834737987,11.428033810168198,-5.522772975430211,Illinois,12710158,1322,280700,29.90315443424357,4.209386086683832,6.9718165426465735,39.230752019787,55518.93,228.9337708777889,899125.9,99.958,60333,5.0,5236228,387954,78251.40868636736,20326,12.21,24.92326662825834,6.9,289.2,90.39,IL,0.0353561291389318,0.0497930983062642,0.0318369572126642,0.0363594231361565,0.0238764634584002,0.037018110350575,0.0244450212737142,0.0410809304497475,0.0209159608775609,0.0405818279464133,173736,245889,0.0289871611982881,0.0409948916646104,3.5356129138931824,3.183695721266423,2.38764634584002,2.4445021273714267,2.0915960877560966,4.979309830626422,3.635942313615655,3.701811035057502,4.10809304497475,4.058182794641338,2.898716119828816,4.099489166461044,1.2197168566137422,1.2146171458052424,0.006368967940643698,0.008798206641653802,-0.014436969167332406,1.0983123526613017,0.886925703661377,0.002849796014376099,-0.004635468528453902,-0.0045224659234923,0.823690988402489,0.9029932473887123,-0.005110697739887898,-0.0039767813140354005,-0.0131416468921748,0.8433051138225242,1.0020987684475666,-0.004542139924573897,8.603878513709778e-05,-0.016635909176033296,0.7215594771245187,0.9899240197638165,-0.008071200320727199,-0.00041306371819709725,-0.019665867068852403
18,36311,33542,659956,2769,55.02033468897927,50.82460042790731,4.195734261071951,31007,32527,929702,-1520,33.35154705486274,34.98647953860484,-1.6349324837421022,24004,25367,1704962,-1363,14.078906157439286,14.878337464412695,-0.7994313069734106,8917,7896,832526,1021,10.71077660037044,9.484388475555118,1.226388124815321,10992,9822,1218401,1170,9.02166035648362,8.061385373124283,0.9602749833593374,Indiana,6924275,1104,243500,25.81475891840324,5.217695301082602,0.5899066770855499,30.65626086442457,35826.11,193.2745419472,412003.4,93.329,55562,4.2,2780349,186716,63313.84257695707,26633,11.38,21.82685979572005,7.5,312.9,72.54,IN,0.0227417346624345,0.0208405303642215,0.0177564265184473,0.0186569325816337,0.0162539527765927,0.0172152163320262,0.0167725649967459,0.0148673126240354,0.0171164563703208,0.015334104566041,111231,109154,0.0185584503341091,0.0181982781041807,2.274173466243452,1.775642651844734,1.6253952776592793,1.677256499674593,1.7116456370320887,2.084053036422154,1.865693258163376,1.7215216332026262,1.486731262403549,1.5334104566041094,1.8558450334109169,1.81982781041807,1.225411295286699,1.1451924322133418,0.0041832843283254005,0.002642252260040799,0.0019012042982129995,0.9567839016069281,1.0252031799287447,-0.0008020238156617975,0.00045865447745300006,-0.0009005060631863994,0.8758248929178694,0.9459805061486196,-0.0023044975575164,-0.0009830617721545004,-0.0009612635554335017,0.9037696949253964,0.8169626015672288,-0.0017858853373631974,-0.0033309654801453002,0.001905252372710501,0.9222998721429873,0.8426129372381823,-0.0014419939637882982,-0.0028641735381397006,0.0017823518042798005
19,21022,17585,321744,3437,65.33765975433886,54.65525386642797,10.682405887910884,12694,17398,410098,-4704,30.95357694989978,42.4240059693049,-11.47042901940512,10124,13117,780148,-2993,12.977024872203735,16.81347641729518,-3.836451545091444,3788,3975,389525,-187,9.724664655670368,10.204736538091264,-0.4800718824208972,4627,8157,612603,-3530,7.553015574523794,13.315311874084848,-5.762296299561053,Iowa,3241488,981,227300,23.786717799768056,5.709335815476684,0.8258230954060862,32.050781481626764,55857.13,58.03176783339925,206438.9,87.762,60144,3.0,1315014,105436,61489.50445318453,12544,9.34,17.723408749723134,5.4,243.3,62.85,IA,0.013166168545997,0.0109260248779093,0.0072693288039852,0.0099791961464403,0.0068553165268382,0.0089018012625532,0.0071250954589742,0.0074844943870999,0.0072050439979507,0.012734706876929,52255,60232,0.008718539096195,0.0100419470360317,1.316616854599704,0.7269328803985246,0.6855316526838253,0.7125095458974272,0.7205043997950759,1.0926024877909362,0.9979196146440316,0.8901801262553256,0.7484494387099933,1.2734706876929058,0.8718539096195077,1.004194703603177,1.5101347141682329,1.088038488821483,0.004447629449801999,0.0008840778418776011,0.0022401436680876997,0.8337783112262152,0.9937511232267765,-0.0014492102922098009,-6.275088959139911e-05,-0.0027098673424551002,0.7862918834452483,0.8864616822427444,-0.0018632225693568007,-0.0011401457734784987,-0.0020464847357150005,0.8172350184314456,0.7453230295125681,-0.0015934436372208004,-0.002557452648931799,-0.0003593989281256999,0.8264049651500869,1.2681511694131984,-0.0015134950982443008,0.002692759840897301,-0.0055296628789783
20,21565,22415,297448,-850,72.5000672386434,75.35770958285146,-2.857642344208063,20970,22209,386725,-1239,54.22457818863533,57.42840519749176,-3.2038270088564227,15489,15582,721952,-93,21.454334914232525,21.583152342538007,-0.1288174283054829,6830,4875,344079,1955,19.850092565951424,14.16825787101218,5.681834694939243,5889,4312,533774,1577,11.032759182725274,8.078325283734314,2.954433898990959,Kansas,2970606,1079,238700,25.35840195819571,5.781812969356245,0.3495761932256482,36.04853689599452,81758.72,36.33381246673137,181599.6,90.068,59172,3.6,1182582,94959,62203.88131647531,9063,11.21,17.841169293510053,8.5,438.7,71.33,KS,0.0135062517693095,0.0139270314266896,0.0120086517267662,0.0127387037140069,0.0104881467487354,0.0105746639683696,0.012846991020273,0.0091790968898395,0.0091701975586626,0.0067318935948655,70743,69393,0.0118031884275596,0.0115692792979039,1.3506251769309587,1.2008651726766235,1.048814674873545,1.284699102027304,0.9170197558662636,1.3927031426689698,1.2738703714006954,1.0574663968369662,0.917909688983954,0.6731893594865526,1.1803188427559623,1.1569279297903985,1.144288414287564,1.203794209481387,0.0017030633417499004,0.0023577521287857003,-0.0004207796573800996,1.017407440410496,1.1010801438871713,0.00020546329920659995,0.0011694244161029998,-0.0007300519872406996,0.8885858946593048,0.914029620694307,-0.0013150416788241994,-0.0009946153295343,-8.651721963419921e-05,1.08843395148011,0.7934026531369635,0.0010438025927134009,-0.0023901824080643994,0.0036678941304335005,0.776925456620759,0.581876659861187,-0.0026329908688969995,-0.0048373857030384,0.0024383039637971005
21,20545,13510,421989,7035,48.6861031922633,32.01505252506582,16.671050667197488,22437,23020,599428,-583,37.43068391866913,38.40327779149456,-0.9725938728254268,21784,20042,1146108,1742,19.00693477403526,17.48700820516042,1.5199265688748356,6481,6151,574786,330,11.275500795078516,10.70137407661286,0.574126718465655,7842,6429,825850,1413,9.495671126717928,7.784706665859417,1.7109644608585095,Kentucky,4588372,998,226000,24.89611119211603,4.224944288646402,0.6345409656568534,27.944085701608177,39486.34,116.20150158257262,230966.4,90.159,52290,5.1,1693939,152232,60560.830660962405,16264,10.07,21.23881970920372,6.8,213.1,67.97,KY,0.012867421405076,0.0083941197668783,0.0128487419548619,0.0132038794856337,0.0147507126847732,0.0136014256997859,0.0121905342316822,0.0115816666603903,0.012211358338433,0.0100369535995803,79089,69152,0.0131956853617638,0.0115290995058385,1.286742140507607,1.28487419548619,1.4750712684773262,1.2190534231682222,1.2211358338433078,0.8394119766878332,1.3203879485633756,1.3601425699785956,1.1581666660390362,1.003695359958035,1.3195685361763898,1.1529099505838574,0.97512338710053,0.7280811274659741,-0.0003282639566878007,-0.0031349797389602,0.0044733016381976985,0.973707814532528,1.1452654631827115,-0.0003469434069018999,0.0016747799797951993,-0.00035513753077179994,1.1178436193632877,1.1797474462682835,0.001555027323009401,0.002072326193947399,0.0011492869849873012,0.9238272888050094,1.0045595195466201,-0.0010051511300815993,5.256715455180007e-05,0.0006088675712919,0.9254053884777358,0.87057567631344,-0.0009843270233307992,-0.0014921459062582007,0.002174404738852701
22,16245,19999,418749,-3754,38.79412249342685,47.75892002130154,-8.964797527874694,15017,14524,591010,493,25.409045532224496,24.574880289673608,0.8341652425508874,17781,26752,1154047,-8971,15.407518064688873,23.18103162176237,-7.773513557073499,4546,5689,551533,-1143,8.242480504339722,10.314885963305914,-2.0724054589661907,4156,5899,819864,-1743,5.06913341724969,7.195095771981695,-2.125962354732004,Louisiana,4597740,1064,223200,29.75854058892408,8.1161111964368,0.9267171134347554,27.83647697030021,43203.9,106.41955934533688,257055.9,88.207,56789,4.4,1615842,149265,61699.661804805175,14310,8.8,21.892235272184937,7.7,519.8,86.16,LA,0.0101743130068367,0.0124259068258919,0.0085996148297972,0.0083307187510575,0.0120401405732626,0.0181551412194728,0.0085508669367732,0.010711770708984,0.0064716150541351,0.0092095176985416,57745,72863,0.0096345237797298,0.0121478016151942,1.0174313006836735,0.8599614829797262,1.204014057326264,0.8550866936773242,0.6471615054135152,1.2425906825891917,0.8330718751057543,1.81551412194728,1.071177070898403,0.9209517698541684,0.9634523779729876,1.2147801615194296,1.0560265602584913,1.0228934600273563,0.0005397892271068998,0.0002781052106977013,-0.0022515938190552,0.8925832792991846,0.6857799472653243,-0.0010349089499326006,-0.003817082864136699,0.0002688960787396999,1.2496871509720084,1.4945207202564748,0.0024056167935327995,0.0060073396042786015,-0.006115000646210201,0.8875235696406167,0.881786766717194,-0.001083656842956601,-0.0014360309062101985,-0.002160903772210801,0.6717109430723307,0.7581221681314371,-0.0031629087255947005,-0.002938283916652599,-0.0027379026444065
23,6987,8853,110476,-1866,63.24450559397516,80.13505195698613,-16.89054636301097,9281,5788,172085,3493,53.9326495627161,33.634541069820145,20.29810849289596,7063,3980,343776,3083,20.54535511495858,11.577306152843711,8.968048962114866,3654,2117,204070,1537,17.905620620375363,10.373891311804773,7.531729308570588,5096,3928,329926,1168,15.445887865763838,11.905700066075424,3.540187799688415,Maine,1405012,1210,341900,27.61140052175185,3.6023648315434644,0.5856402824853127,37.11095892107211,30842.92,45.55379322061595,77758.6,97.05,57480,3.1,548061,62343,63279.90286300248,6034,19.66,21.29254984410309,5.5,100.1,67.84,ME,0.0043759879949995,0.0055006026866153,0.0053148448581839,0.0033198981087249,0.0047826057515861,0.0027010115899185,0.0068730461475955,0.0039860816647774,0.0079353585938096,0.0061323928665658,32081,24666,0.0053525873647504,0.0041123433654993,0.4375987994999586,0.5314844858183951,0.4782605751586188,0.6873046147595563,0.793535859380961,0.5500602686615387,0.3319898108724942,0.2701011589918576,0.3986081664777498,0.6132392866565813,0.535258736475044,0.4112343365499396,0.8175462999105217,1.3375835132744185,-0.0009765993697509,0.0013882593211159994,-0.0011246146916157997,0.992948736004749,0.8073008048348644,-3.7742506566500016e-05,-0.0007924452567744,0.0019949467494589997,0.8935128799731644,0.6568059497606072,-0.0005699816131642995,-0.0014113317755808001,0.0020815941616676003,1.2840605261033422,0.9692968972918995,0.0015204587828451,-0.00012626170072190055,0.0028869644828181003,1.48252761759072,1.4912161562222166,0.0025827712290592006,0.0020200495010665002,0.0018029657272438
24,30676,43072,530791,-12396,57.79299196859027,81.1468167320094,-23.353824763419123,47591,37389,807590,10202,58.92965489914437,46.29700714471452,12.632647754429849,35160,29288,1643463,5872,21.393849450824263,17.820906220584217,3.572943230240048,11863,13776,813281,-1913,14.586594301354635,16.938794832290437,-2.352200530935802,11145,15985,1099752,-4840,10.134102961394932,14.535095185096276,-4.400992223701343,Maryland,6263220,1721,436300,31.57466038475985,4.8461038699839465,4.9615449672638094,44.6892888911905,9707.24,645.2112031844273,433105.9,104.959,61111,3.0,2238248,192176,75854.89036112174,16823,15.04,30.16243140874337,6.3,420.4,80.87,MD,0.0192125100521836,0.0267617710287922,0.0272533974405594,0.0214456928795986,0.0238080728055741,0.0198761878003857,0.0223138879170569,0.0259387156419342,0.0173547039890125,0.0249557790152888,136435,139510,0.022763637577062,0.023259264693133,1.9212510052183676,2.7253397440559466,2.3808072805574176,2.2313887917056965,1.735470398901258,2.676177102879227,2.144569287959863,1.9876187800385745,2.593871564193426,2.495577901528883,2.276363757706201,2.325926469313309,0.8439999972387222,1.1505854282957306,-0.003551127524878399,0.003502506335659201,-0.007549260976608602,1.1972338493045396,0.9220279816468216,0.0044897598634974015,-0.0018135718135343995,0.005807704560960799,1.0458817368259516,0.8545492758528127,0.0010444352285121014,-0.003383076892747302,0.003931885005188401,0.9802426278101399,1.1151992973188132,-0.00044974966000509847,0.0026794509488012007,-0.003624827724877301,0.762387115427463,1.0729392929887707,-0.005408933588049499,0.0016965143221557982,-0.007601075026276299
25,47998,51997,707064,-3999,67.88352963805256,73.53931185861535,-5.655782220562778,44663,56535,996756,-11872,44.80835831437182,56.71899642440076,-11.910638110028934,25470,28566,1805181,-3096,14.109388476834178,15.824451952463493,-1.7150634756293135,6769,13053,936463,-6284,7.22826208830461,13.93861796995717,-6.710355881652559,11542,14480,1335942,-2938,8.63959662919498,10.838793899735167,-2.1991972705401883,Massachusetts,7136171,1848,607400,35.1867125779736,3.602369585771004,7.7756484925913405,48.27364809072783,7800.06,914.886680358869,628786.9,105.757,71629,4.0,3198628,276202,97786.6645133476,14338,23.94,27.862039707731647,2.8,314.7,92.28,MA,0.0300613527671375,0.0323071092167559,0.0255766529362212,0.0324275120208646,0.0172466329453348,0.0193862052958829,0.0127322521546454,0.0245773849647334,0.0179729020584282,0.0226061732963016,136442,164631,0.022764805499245,0.0274474661722829,3.0061352767137564,2.557665293622129,1.724663294533488,1.2732252154645418,1.7972902058428282,3.2307109216755934,3.242751202086465,1.9386205295882928,2.457738496473344,2.2606173296301675,2.276480549924502,2.7447466172282944,1.3205187616531358,1.177052519674125,0.0072965472678925,0.0048596430444729985,-0.0022457564496183996,1.1235173055649195,1.181439183395758,0.002811847436976201,0.0049800458485817,-0.006850859084643401,0.7576007159783021,0.7063021837498265,-0.005518172553910197,-0.008061260876399998,-0.0021395723505481003,0.5592954508250759,0.8954336553496594,-0.010032553344599598,-0.0028700812075494984,-0.011845132810088001,0.789503870745756,0.8236160363367111,-0.0047919034408168,-0.004841292875981298,-0.004633271237873403
26,31362,37122,934316,-5760,33.566801810094226,39.73173958275358,-6.164937772659357,31260,33332,1344657,-2072,23.247564248726626,24.788477656383748,-1.54091340765712,26306,21866,2446263,4440,10.753545305635576,8.938531956702938,1.8150133489326368,10063,10167,1323609,-104,7.602698379959641,7.681271432877836,-0.0785730529181956,14509,16710,1987859,-2201,7.29880741038474,8.406028797817148,-1.1072213874324084,Michigan,10140459,1168,254200,27.073636482243643,5.657480010503568,0.9685080214237948,33.32604470496402,56538.9,179.3536662368741,562177.6,96.217,53569,4.7,3824885,292907,68394.86937489624,21750,14.16,21.712001163329955,5.1,434.3,82.07,MI,0.0196421547873446,0.0230648789034831,0.0179013091549219,0.0191186668555666,0.0178127179528849,0.0148392762374772,0.0189281508985369,0.0191433596059484,0.022593037252273,0.0260876488799171,113500,119197,0.0189370239674316,0.0198726584017445,1.9642154787344648,1.7901309154921916,1.781271795288493,1.8928150898536984,2.2593037252273085,2.306487890348316,1.911866685556665,1.4839276237477284,1.9143359605948436,2.608764887991719,1.8937023967431657,1.987265840174457,1.0372355667461637,1.160633793285471,0.0007051308199130003,0.003192220501738601,-0.0034227241161385,0.9453074139690084,0.9620588483465448,-0.001035714812509702,-0.0007539915461779005,-0.0012173577006447008,0.9406292130970362,0.7467182264942747,-0.0011243060145466992,-0.005033382164267301,0.002973441715407702,0.9995314433297459,0.9633013972739511,-8.873068894701963e-06,-0.0007292987957960989,-0.00021520870741150236,1.1930616601177202,1.3127407693792503,0.0036560132848414,0.006214990478172599,-0.003494611627644098
27,26067,36701,519877,-10634,50.14070635938886,70.5955447153846,-20.454838355995744,27948,24178,749154,3770,37.3060812596609,32.273738109921325,5.032343149739573,18864,17851,1463382,1013,12.89068746233041,12.198455358887836,0.6922321034425735,5988,8182,713641,-2194,8.390773512172087,11.465148442984638,-3.074374930812551,10107,11076,1056273,-969,9.568549039878896,10.485925513574616,-0.9173764736957208,Minnesota,5793151,1291,344600,27.220130639973394,5.674530902189007,1.7604840408879754,40.03043352710015,79626.74,72.75383872302193,399253.3,98.621,62039,3.0,2541147,205850,74792.14498688978,20913,12.35,20.411778198889067,5.1,256.6,76.72,MN,0.0163258736318383,0.0228033004858772,0.016004663731982,0.0138680885405583,0.012773477969407,0.0121145120330744,0.0112632184816098,0.0154058196415727,0.0157383573994571,0.0172918491318948,88974,97988,0.0148449583302049,0.0163366699788597,1.63258736318383,1.6004663731982012,1.2773477969407032,1.1263218481609805,1.573835739945717,2.280330048587725,1.3868088540558337,1.2114512033074498,1.5405819641572742,1.7291849131894843,1.4844958330204971,1.633666997885976,1.099758804888,1.3958352905081377,0.0014809153016334016,0.006466630507017502,-0.0064774268540389,1.0781211624836602,0.8488932296792527,0.0011597054017771016,-0.0024685814383013996,0.0021365751914237015,0.860458997949285,0.7415533305594751,-0.0020714803607979008,-0.0042221579457853,0.0006589659363325992,0.7587234824831157,0.9430208029854581,-0.003581739848595099,-0.0009308503372869991,-0.0041426011599629,1.0601819856532981,1.0584684121226136,0.0008933990692522008,0.0009551791530350989,-0.001553491732437698
28,13916,12085,287446,1831,48.41257140471602,42.04267932063762,6.369892084078401,13010,13694,359127,-684,36.22673873030989,38.13135743065824,-1.9046187003483448,14811,11647,733071,3164,20.20404571999165,15.887956282542891,4.31608943744876,5455,3207,360057,2248,15.150378967774548,8.906923070513836,6.243455897260712,5770,2752,531347,3018,10.859193709572088,5.179289616766445,5.679904092805643,Mississippi,2943045,990,186500,26.26222709464685,7.109752411456206,0.2629293431143458,27.017466205418224,46923.27,62.72037306862885,123419.3,86.953,48465,3.1,936506,85365,50272.504188974766,7883,10.93,22.566370155840573,9.7,210.5,71.06,MS,0.0087156503418368,0.0075087296360269,0.0074502889349179,0.0078546449034,0.0100290490990716,0.0079041914542164,0.0102606641311258,0.0060384335847621,0.0089848938552357,0.0042964218861479,52962,43385,0.0088364992366794,0.0072331961774179,0.8715650341836875,0.7450288934917918,1.0029049099071647,1.0260664131125834,0.8984893855235763,0.7508729636026991,0.7854644903400028,0.7904191454216496,0.6038433584762135,0.4296421886147942,0.883649923667943,0.7233196177417957,0.9863238946096472,1.0380929055220731,-0.00012084889484259911,0.0002755334586090003,0.0012069207058099003,0.8431267558981409,1.0859161995249442,-0.0013862103017614992,0.0006214487259821001,-0.00040435596848209954,1.134957275551165,1.092766082979106,0.0011925498623922004,0.0006709952767985005,0.0021248576448551996,1.16116845102355,0.8348223159789501,0.001424164894446401,-0.0011947625926557997,0.0042222305463637,1.0167933719657136,0.5939866389302928,0.00014839461855630127,-0.00293677429127,0.004688471969087801
29,37140,28944,575388,8196,64.54774864960687,50.30344741287618,14.244301236730694,35981,31643,817633,4338,44.00629622336672,38.70073737239079,5.305558850975927,26455,30130,1537298,-3675,17.20876498896115,19.599322967960667,-2.3905579789995173,10459,11361,779145,-902,13.423688787067876,14.5813680380417,-1.1576792509738238,9101,10459,1169201,-1358,7.783948183417564,8.94542512365282,-1.1614769402352547,Missouri,6245466,1067,254400,26.098100688034386,5.073448611527355,0.9966775232994122,33.47160780028801,68741.52,90.85434828906897,353307.4,90.817,57850,3.6,2482938,233602,64752.46240099431,18464,11.06,21.598668974275967,7.7,462.0,80.09,MO,0.0232609409094439,0.0179836715420078,0.0206048306047103,0.018149885254731,0.0179136110941827,0.0204476078402629,0.0196730130426113,0.0213915322595829,0.0141718403772098,0.0163285888471007,119136,112537,0.0198773681707835,0.0187622956832565,2.326094090944392,2.0604830604710345,1.791361109418273,1.9673013042611385,1.4171840377209823,1.798367154200788,1.8149885254731055,2.0447607840262987,2.1391532259582977,1.6328588847100771,1.9877368170783591,1.876229568325653,1.1702223709692967,0.9585005931900143,0.003383572738660398,-0.0007786241412486988,0.0052772693674361,1.0365975227543478,0.9673595151220213,0.0007274624339267989,-0.0006124104285254971,0.002454945349979299,0.9012063840781898,1.0898244109067303,-0.001963757076600802,0.0016853121570064022,-0.0025339967460802013,0.9897192059624588,1.1401340550598367,-0.00020435512817220183,0.0026292365763264033,-0.001718519216971602,0.7129636205078749,0.8702873636978421,-0.005705527793573702,-0.002433706836155798,-0.0021567484698909005
30,11632,8671,103469,2961,112.42014516425208,83.8028781567426,28.617267007509497,7718,9041,142328,-1323,54.22685627564499,63.5222865493789,-9.29543027373391,6297,6341,281578,-44,22.36325281094404,22.519515018929035,-0.1562622079849988,2664,2875,138420,-211,19.24577373211964,20.77011992486635,-1.524346192746713,3938,3256,241423,682,16.311619025527808,13.48670176412355,2.824917261404257,Montana,1137233,1177,425400,27.920320865877297,4.898978926786878,0.824678048167569,36.33522405626632,145545.8,7.813574833488841,60605.7,94.645,59203,3.0,426650,61654,59628.25350990273,5367,10.83,16.548566343477408,8.8,423.5,67.09,MT,0.0072851713693767,0.0053875212804294,0.0044197794004378,0.005185763441773,0.0042639202063908,0.0043032950984104,0.0050108907874095,0.0054133135504181,0.0061321511268489,0.0050832665920413,32249,30184,0.0053806174971427,0.0050323105547812,0.7285171369376727,0.4419779400437855,0.4263920206390802,0.5010890787409573,0.6132151126848949,0.5387521280429461,0.5185763441773014,0.4303295098410475,0.5413313550418191,0.5083266592041316,0.5380617497142761,0.5032310554781229,1.3539656690417756,1.0705860104978446,0.001904553872234,0.0003552107256482003,0.0018976500889473,0.8214260543115842,1.0304935248572853,-0.0009608380967049005,0.00015345288699179956,-0.0007659840413352,0.7924592685979062,0.8551330549983323,-0.0011166972907518998,-0.0007290154563708,-3.9374892019599685e-05,0.931285450056701,1.075711344021666,-0.00036972670973320007,0.00038100299563690026,-0.00040242276300860025,1.1396742344359716,1.0101257735796307,0.0007515336297061999,5.095603726009996e-05,0.0010488845348076
